LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,target
13985,64086.37261263574,78073.32140291658,0.0,2.853357194166822,7.663957050499721,0.0,0.2199642087497673,169.82630518031874,0.07332140291658906,20.21996420874977,34.888238906,1
7936,122882.53059107056,153975.91773211688,1.0,1.7620411339415623,4.888570687469688,0.0,0.0,192.55544562103358,1.0,21.762041133941562,34.888238906,1
3377,65030.0,8920.24876401422,0.8282160514082569,2.0,1.828216051408257,0.0,1.0,78.33927982891521,0.17178394859174306,2.828216051408257,34.888238906,1
18775,53725.27701687872,75460.88882058939,0.0,1.6111121782907198,4.30555608914536,0.0,0.3055560891453599,82.51576099709337,5.30555608914536,14.66667306974432,34.62169501748129,1
11360,37096.346057707,72823.26957181522,0.0,4.158904657951032,10.644746482212195,0.0,0.7196348859836773,174.8913278787176,0.7196348859836773,18.87853954393471,49.08039206511561,1
17363,169467.72665001202,190729.8526212296,0.0,2.1212404887907823,1.4849619551631283,3.8787595112092177,0.8486834215354746,84.20312953941809,1.4849619551631283,14.454885865489384,43.55573684593525,1
13226,51708.5419348878,86106.32207067126,0.14970871937411856,1.8502912806258816,11.053786648136459,0.14970871937411856,0.0,99.041767369447,0.4491261581223558,9.844465668108253,40.85301046442567,1
19527,74981.07885554999,133990.1564627733,0.0,2.2880456900398447,13.203794394820699,1.0,0.6440228450199224,157.07271194828883,2.7119543099601553,19.389942887450193,39.94811806413225,1
16506,61784.10947056434,82871.873559256,0.0,1.7743052564496289,10.645831538697774,0.11284737177518556,0.0,93.90951595482443,0.11284737177518556,10.467015833077411,30.561010073798904,1
20466,81865.48302790387,168244.63671376384,0.4254942940644171,1.2764828821932512,13.425494294064418,1.1490114118711658,2.872528529677915,201.0381081417847,1.0,18.46857417716258,37.12217163965694,1
6009,65196.621922114464,89316.65528258464,0.0,4.775895195542079,3.7843668156027235,0.0,0.44820960891584205,85.57597382097191,1.775895195542079,18.904890837892328,34.888238906,1
11725,68149.27745918234,84920.95142244428,0.0,2.263662945687166,4.57717969009492,0.0,1.1045055814692515,117.43443694460107,0.7363370543128342,17.68168527156417,38.81584495430157,1
4206,65030.0,14147.719712063998,1.0,1.0348485262027354,3.9651514737972646,0.0,0.4825757368986323,85.57913814738573,7.72651542031778,4.895454421391793,34.888238906,1
4714,4683.682317981287,64849.541560190526,1.0,2.0,26.25523476971931,1.9489530460561388,0.6836823179812871,175.1446866086469,0.6326353640374258,10.367364635962574,34.888238906,1
5037,54154.09216994561,63991.83109008102,0.0,1.2551829500589557,12.979268199764178,1.2551829500589557,2.2344511498231325,102.20520675092286,0.0,18.275914750294778,38.957606996291666,1
13502,77415.51370627788,91843.52892983216,0.20936949314780307,2.0,11.953152534260985,0.0,1.5812610137043939,125.70120044447356,0.20936949314780307,32.440718616487345,41.49438071137965,1
9822,36258.5842957591,54016.39381061357,0.8877136259344653,2.0,15.427990763082516,0.0,0.8877136259344653,110.01846233893049,4.438568129672326,18.887713625934467,34.51216651744202,1
18093,111171.0584404236,141025.0957651817,0.0,1.8304809190022069,1.1695190809977931,0.8304809190022068,0.0,151.9593671815768,4.695190809977932,23.135290109024275,34.67339797125855,1
35243,14544.377603569606,45527.034837329644,0.0,2.0,0.6238381698987405,0.7920539433670865,0.7920539433670865,114.03621911645207,0.7920539433670865,8.712593377037951,34.888238906,1
3591,22740.928969787605,38742.66486204547,0.7704644848938025,1.540928969787605,9.393251394256618,0.0,0.22953551510619752,144.9678746242616,0.45907103021239504,14.0,34.888238906,1
6668,39198.33372933623,53865.13925189154,1.0,3.0,11.348607481084592,0.0,1.3277790977874213,98.03745536493852,0.0,18.331944774446857,34.888238906,1
12399,45610.44303132259,65503.695603841115,0.0024461014892129818,1.997553898510787,8.99266169553236,0.0,1.0,70.3621174366257,1.0,23.96820068064023,35.223939486208415,1
9581,30899.741974238732,50293.749990050084,0.0,1.79951185032547,15.39853555097641,0.0,0.0,100.95287299312105,0.0,15.19316590455658,35.233663561293646,1
25489,111557.4821710695,145949.66640190087,0.7231390300489654,1.2768609699510347,15.169417090146895,1.0,1.0,235.4476158173515,2.5537219399020694,22.966994918237248,36.02841810833577,1
3151,48604.60249600462,60861.94148551481,1.0,2.965163130334295,27.198751997688785,0.10451060899711495,3.93032626066859,120.46799665313712,1.0,24.72130504267436,34.888238906,1
5197,44898.84339186633,58379.758744759696,0.40434500207665525,3.1913099958466895,6.426070012459931,0.0,0.0,89.89873547071916,1.2130350062299657,18.360894981310103,34.888238906,1
3466,129783.25703682013,163650.76658951887,0.09773117360732597,1.804537652785348,9.0,0.0,5.413612958356044,190.4496056846179,0.09773117360732597,31.729494743104762,35.64823824009142,1
12718,109984.19831262501,129991.9178605398,0.0,2.0918178923781996,11.2754536771346,0.0,0.0,117.67402494695857,2.4540910538109,23.7295447309455,41.486125370821625,1
12814,46243.153715986715,61869.07573631355,0.0,2.0,7.196386395529681,0.0,0.06546213184322713,92.00851175908267,4.869075736313546,18.589159186589043,34.888238906,1
6287,65030.0,89609.0,0.0,4.930886616725043,3.276453533099828,0.046075588849971316,0.046075588849971316,81.15504128807363,2.0230377944249858,17.3225291219498,34.888238906,1
8101,63487.07495587921,78625.46639068496,0.0,0.6652624224783461,10.328418478674212,0.0,0.0,120.7727717376778,2.0021063662824807,15.669475155043308,36.81363903022083,1
6000,23986.781600975246,31098.77729944979,0.6477780591471822,2.0,4.323889029573591,0.0,0.6477780591471822,104.55886107127192,6.238890295735911,29.06889282806055,34.888238906,1
13680,92121.892633456,89609.0,0.0,2.0,13.584734551710081,0.0,1.0,68.53373050608086,0.0,11.377514043899927,38.2678368719889,1
55703,90970.12931206958,169572.15785393413,0.17401394584371555,2.0,2.4779581624688536,0.0,0.17401394584371555,216.24906644931644,3.4779581624688536,33.64965135390711,33.314635139733575,1
17150,62825.8216378197,89609.0,0.24566106701564205,1.245661067015642,16.08677865968716,0.0,0.0,158.87990573624228,0.754338932984358,21.0,33.75869280782404,1
14168,57878.387985928865,71306.39058640404,0.0,1.0,4.626027535935753,2.7967465580080306,1.7967465580080308,175.27487290902158,3.2357878619116605,43.902396740240924,41.95911869966687,1
26542,88496.49292918174,120820.64094369992,0.0,0.0,5.468152337200312,2.0,1.0,106.33797484937726,8.0,15.468152337200312,16.778761431682213,1
7724,141914.45886220198,157431.15871767042,0.8964807327597575,1.792961465519515,5.82815413792194,0.0,0.10351926724024252,96.48754407397372,3.6894421982792727,22.13871193964267,34.888238906,1
11155,68898.63921123644,83492.8733679637,0.0,1.3304969237411326,7.565010254196224,0.0,0.5565010254196224,119.60520486745126,1.1130020508392449,19.008509228776603,40.00410357043104,1
5263,9844.051111834086,30335.33085416958,1.0,2.0,10.78656535255225,0.18649629388638367,0.02072181043182042,24.776584480532193,0.0,2.145052673022743,34.888238906,1
9479,51691.70398257056,89239.4626640737,1.0,1.0990745430618485,0.6935218014329392,1.0,0.09907454306184849,142.95086608774085,2.801850913876303,24.11758368182488,36.38429123298354,1
14371,63195.9923004926,78436.486264662,0.0,2.345270603007005,5.828649447216812,0.21824313233099835,0.0,154.95877115572472,0.21824313233099835,20.654729396992995,34.888238906,1
15085,88360.42974352685,122822.39226711149,1.0,0.24415737983322905,1.0,0.0,1.755842620166771,140.98357819691472,0.0,16.680504891584324,34.888238906,1
8674,65030.0,40061.9229865378,1.0,2.0,7.93590044873995,0.0,0.0,93.04256704222635,1.0,0.5871800897479901,34.888238906,1
11547,58413.68197397338,79584.78540736361,0.0,1.7549356229752402,11.887339057438101,0.0,3.62253218851238,200.8835336884738,2.24506437702476,20.847854073636178,34.888238906,1
57921,202243.05077946588,283830.87430326303,0.0,3.0,2.4044106147518636,0.4044106147518636,0.4044106147518636,124.19674331112195,2.0,24.639695532766773,34.888238906,1
10422,16064.523364767309,47383.24900567854,0.0,1.7885746118896013,20.300055708068022,0.0,0.21142538811039868,225.94216959611236,1.2114253881103987,16.4228507762208,34.888238906,1
17855,60425.57760335081,82534.88188416822,0.0,2.7980287820404417,10.403942435919117,2.394086346121325,0.7980287820404417,155.95092605122534,1.5960575640808834,52.891583012224295,33.405889793325294,1
18452,39344.4784690165,71469.25221372268,0.0,2.0,10.66508837271515,0.0,3.732070698172121,135.4131149459257,0.0,13.267929301827879,28.173692541663154,1
25025,75206.41756939446,112839.85723878424,0.0,3.0,3.30827663504113,1.3644647318485994,0.12148824394953317,294.51423181870206,2.7570235121009334,43.94381190319253,34.888238906,1
14556,68109.88425715177,98446.13776428302,0.18910926488207336,1.6217814702358533,16.29801661606134,0.0,0.7564370595282934,179.2975934396803,1.1891092648820734,11.56732779464622,34.888238906,1
14401,65012.03234745488,89609.0,0.0,2.0,13.77520028459469,0.802156496991766,2.197843503008234,102.22693472132211,1.0,12.994608757520584,34.888238906,1
25173,46733.862185008285,77124.99533528248,0.0,2.0,8.422213536837756,0.0,4.977747378932146,223.76899430415477,2.711106768418878,21.133320305256635,39.08358170694752,1
25460,109656.55596148637,89609.0,0.0,3.5393384371831815,7.539338437183181,2.0,0.46066156281681847,127.1211363103659,0.0,6.921323125633637,34.888238906,1
15588,73809.09320890564,92120.05050808976,0.0,2.0,3.3271000968005224,0.0,4.574099958514061,160.85628723646084,0.5246999861713539,32.475300013828644,43.27585274845389,1
27104,138142.49353897097,184316.29592039692,0.0,0.9472840132671814,9.483383330018377,0.10543197346563726,0.21086394693127453,180.85041921135868,0.1581479601984559,0.9488877611907354,34.888238906,1
10679,53667.36248785633,66083.67520386248,0.0,2.599789093417199,1.5997890934171992,0.0,0.0,109.64968603566517,6.200632719748402,24.3991563736688,39.76722866154943,1
7182,78859.63377335569,73262.49737516342,0.8729609142568883,0.3811172572293352,6.996391222629417,0.0,0.8729609142568883,192.65384499651145,0.0,24.76223451445867,34.888238906,1
24120,166432.65647825145,214649.84448488263,0.0,2.2513631815418362,4.0,1.5009087876945575,5.253180756930951,184.0850519374801,3.7504543938472787,23.251363181541837,37.33533584644276,1
25570,20450.644950434053,53946.6875642663,0.0,2.2794898891992776,5.589797783985548,0.0,0.0,214.65451480117366,0.0,9.633368559590608,58.56910032021387,1
6010,84196.17848814439,108876.68051383196,0.6938952569176584,0.6122094861646832,6.0,4.0816857707529755,2.693895256917658,150.72423320383353,4.0816857707529755,23.102324110682535,34.888238906,1
5489,77977.26672353639,89383.86366292264,0.703097261763005,3.296902738236995,5.62477809410404,0.0,0.0,100.90657375999895,2.4061945235260103,18.109291785289017,36.93379477484626,1
15849,116630.07684337927,147100.89957697588,0.0,2.0,15.007193109454104,0.0,0.815347637737341,229.5470265040212,1.0,25.8609098415348,34.211407442237096,1
6865,65349.40218705201,80384.11808240673,0.15881917593273076,2.0,14.205904120336346,0.635276703730923,0.15881917593273076,210.73176001198698,0.15881917593273076,16.176383518654614,34.888238906,1
8482,32031.002515337615,72492.19285938413,0.0,4.179678567693122,9.460964296920634,0.0,2.1640642864613757,183.81037903466682,1.0,22.968771437536507,34.888238906,1
14592,181745.34560170159,215907.82887822937,0.5864266218242995,3.0,8.104986352770096,2.481440269054203,0.0,163.08407716425643,2.481440269054203,26.6542935127028,53.24134754610918,1
6060,10227.214203900305,35227.03740936402,0.20142549854414205,1.798574501455858,8.805701994176568,0.6042764956324261,2.00712749272071,154.59545891949887,2.3957235043675738,9.424233475250414,32.558003284251804,1
26954,19340.296245662514,38798.51877168744,0.0,0.40296245662512087,10.992593858437198,2.3955563150623185,0.20148122831256043,209.41383049654635,0.20148122831256043,40.15704437893575,34.888238906,1
27580,98314.5540064644,136494.3340571184,0.10071333895051604,2.100713338950516,9.402853355802064,0.0,0.20142667790103208,101.71488084074409,4.597146644197936,37.79143993259381,31.95493833155705,1
27976,19059.944471835977,39293.88616175232,0.0,0.14548819888728692,11.12707080667628,2.854511801112713,0.07274409944364346,203.80051216962056,0.07274409944364346,43.45395651947248,34.888238906,1
9053,48021.362833008265,81627.212075848,1.0,2.0,5.098020795142901,0.6196041590285801,2.3803958409714197,109.08335924008904,0.6196041590285801,10.66277088679994,39.49587342072711,1
23473,76612.74253126679,105459.13886147678,0.0,3.176144495775742,4.330096558870942,0.7940361239439355,0.0,163.75505523364544,1.7940361239439355,33.056866974654454,33.416795202710425,1
21727,106844.19884422321,144610.3474140592,0.0,2.0,11.847368580626487,0.5763157096867568,0.0,224.5931073282688,1.5763157096867568,21.423684290313243,37.624107261073455,1
24155,112982.994021408,156493.3020508206,0.0,0.8311006836068737,5.077751709017184,0.0,0.0,65.09886885556625,2.4933020508206214,12.377986327862526,34.888238906,1
10887,53083.11744338693,67270.95697854819,0.0,1.6824069725810984,3.756790703225202,0.0,0.0,106.58460774122555,2.804011620968497,20.290430214518093,34.888238906,1
17614,28431.73878596364,44671.459288477956,0.0,1.5108084938184556,5.7229787654538615,0.7445957530907722,0.0,166.84887049689337,0.7445957530907722,21.108084938184554,36.0535643271469,1
20000,142564.9510097229,189431.67866492466,0.0,0.12990201944578794,0.36887262527952436,2.0,3.870097980554212,282.2918976536777,2.870097980554212,17.090685863879486,34.888238906,1
13871,85709.67766573583,89609.0,0.0,2.467950463062154,7.144209304335508,0.0,0.5320495369378462,186.8489363069804,4.211554167559385,19.019256945932305,34.888238906,1
10856,186025.28317138503,226329.4739764213,1.0,3.0,1.1844138262895147,0.0,0.0,72.56932572363495,1.0,4.592206913144757,31.667609033886205,1
39003,65030.0,61091.8478289888,0.0,2.0,0.0,0.0,0.0,237.14127991439088,1.0,14.49404641844819,17.757000786004504,1
15098,100563.6023201125,122077.14442328116,0.0,2.660758771715045,0.5088618424274318,0.0,0.0,126.22385227089002,0.0,18.134173244432752,42.83470292507003,1
14666,36227.42714729572,53592.4173818495,0.0,2.0,1.630330472602016,0.0,0.0,273.8971931160882,1.796208690924748,23.75829560017223,34.888238906,1
50000,231215.67861222118,296542.8065359242,1.0,1.307463166037464,5.738507366792507,0.0,0.7385073667925072,81.65429785748657,5.908058934340057,17.50865470264265,34.888238906,1
10546,53079.98705292651,71420.3150067731,0.0,2.8651539920522593,3.4833060874251505,0.0,0.404538023843223,210.00201632192457,4.595461976156777,36.84246387283615,34.888238906,1
10826,58746.086729984294,73273.04336499215,0.0,2.0,4.484637756671901,0.0,2.0614489733123964,83.11686243871864,4.515362243328099,19.63826018995289,34.888238906,1
16631,92029.03637486046,115736.0716287456,0.0,1.3196418562720251,12.63928371254405,0.736071628745595,0.7917851137632153,87.41591344419592,0.736071628745595,25.94428651498238,34.888238906,1
16987,62730.74060241524,81168.26318608035,0.0,2.9701606425771714,18.813006693483608,1.990053547525724,0.0,134.43866309364583,1.990053547525724,27.950267737628618,34.888238906,1
24472,132346.84633556515,165314.6391758341,0.0,0.09909895301861726,18.063514893974066,0.0,0.04954947650930863,183.44670292045873,4.148648429527926,34.157658899341754,34.888238906,1
10041,42359.97778565065,89609.0,0.02581910703859025,0.07745732111577075,11.05163821407718,1.1290955351929508,0.0516382140771805,35.18748799239157,2.9225426788842293,5.619658568926166,34.53829739254179,1
10885,50540.562117029454,54264.82551152396,0.0,0.8857796176121993,2.7715592352243985,5.0139917207451035,2.2284407647756015,196.4466015871401,2.2284407647756015,24.128212103132903,48.44376916463842,1
7408,59046.91382368884,72290.87238914815,0.45498210503643755,1.3649463151093126,14.265304214380562,0.0,2.18007157985425,209.76191852546611,0.5450178949635625,19.545017894963564,33.75503977351047,1
15319,88798.02137558335,122727.11676532634,1.0,0.14525611248949577,0.9273719437552521,0.0,1.8547438875105042,139.15390475105568,0.0,17.62006693134979,34.85865102593388,1
16029,33358.42808861571,52078.83307233749,0.0,2.0,7.684667710650046,0.0,0.0,100.33952562790066,1.0394165361687442,15.433581897856188,34.888238906,1
10045,57325.48538473839,101520.20871970017,0.018371563363794974,2.981628436636205,10.0,0.03674312672758995,0.11022938018277006,109.03057230830989,0.0734862534551799,36.11022938018277,34.888238906,1
28237,62764.26826271777,38521.209124090645,0.0,4.0,9.66289200625487,3.33710799374513,1.0,120.62212192111555,6.66289200625487,23.0,46.89798001096395,1
6526,65030.0,20531.044712396866,1.0,0.13336262522099207,3.733274749558016,0.0,0.0,169.79093897572727,0.933318687389504,8.733494438715457,60.35233301591866,1
22807,49717.81573493366,89836.24120499268,0.0,2.096246890917336,7.25938277270666,1.548123445458668,1.451876554541332,92.65828344711105,2.548123445458668,19.933111009128012,38.76786244168816,1
38942,161146.96045161952,224944.36708318797,0.804109447844933,4.020547239224665,4.412328343534799,0.0,0.0,40.597362658908935,6.824656687069598,6.526029938791206,34.46158261333296,1
13913,61612.08742885933,87931.48305741636,0.0,2.537362476286444,7.7011001897084475,0.0,0.9252750474271119,116.01140188151432,0.0,28.0,34.888238906,1
28280,125752.00018477677,166127.48513151842,0.0,2.8003655480935445,15.366652975302511,0.0,2.0,224.68159603107065,0.19963445190645546,27.597075615251644,31.786430245626992,1
23938,51108.393923524054,77971.51587116065,0.0,2.0,14.120264102790223,0.0,0.0,165.62050979465408,0.4177190882688395,3.968331338553975,33.84435072246166,1
2750,27649.717565601444,40814.88700346194,1.0,0.8757060859963888,9.810734785009029,0.0,0.0,168.3140880348679,1.1242939140036112,15.432204355027084,35.17954248427789,1
6629,59918.459473456074,98527.87732279772,0.12685487710422372,4.746290245791553,3.696887549829839,0.0,1.0148390168337897,121.8919412083976,0.0,11.551936558918264,34.888238906,1
2884,71154.53171388463,84188.29184300486,0.7293665255961067,2.270633474403893,6.2138190689343045,0.0,1.0,111.94011201260402,0.0,15.18809957678832,34.888238906,1
5258,40539.35481931893,39590.2235807306,0.9744344598744047,2.076696620376786,0.02556554012559531,0.0,0.0,154.95701023963449,1.0,13.05113108025119,71.7045111058548,1
16307,45089.56525107461,65139.28773306219,0.0,3.42084102676844,4.0,1.4208410267684404,0.7104205133842202,81.28492753717487,6.868738459847339,35.76051283460551,36.09923545573247,1
19581,75146.45719560812,133925.58643358728,0.0,2.1971659867519615,13.612753059616173,1.0,0.5985829933759808,157.71148449990673,2.8028340132480385,19.50354251656005,40.00370962492096,1
7074,46023.57826639594,66618.62587503462,0.024924171665895334,1.0,1.154529864328551,0.0,1.0,136.78440815057235,0.024924171665895334,9.074772514997687,34.888238906,1
13500,71247.95664978688,94955.94942475135,0.0,3.168028900142083,19.59218785092354,0.4159855499289584,0.0,206.77459018387677,0.0,36.43233235163396,34.888238906,1
5184,27292.363674561555,45807.185875949865,0.5596367288871454,1.6789101866614362,6.357820373322872,0.5596367288871454,1.1192734577742909,87.30591352559598,1.0,14.678910186661437,32.81834062680538,1
11000,49000.0,67763.94702938203,0.7810269289258183,2.0,3.9707576396676356,1.5620538578516365,2.7810269289258183,27.033894520975487,3.0,18.72254220826109,34.888238906,1
1337,26011.64497054546,39229.72071023637,1.0,2.0,10.103912390366336,0.0,0.0,117.42630984521702,0.8868321115332388,8.773664223066477,34.96352948895629,1
6196,61316.74180111388,96924.70600486676,0.5151256934123992,3.4546229197628024,1.581849167905121,0.0,0.0,129.96105281544496,0.5151256934123992,10.575628467061996,33.27539673474132,1
11848,68949.64450798556,85042.21483820319,0.0,0.2789526753514484,4.934407546429224,2.7210473246485516,0.18596845023429887,103.89366968777031,0.09298422511714943,21.256126199062805,34.46865911499566,1
13944,58039.58136424185,77331.11333548473,0.3805900407870366,2.0,3.2215992488009233,0.6194099592129634,0.0,105.62752195194867,2.2388199184259268,23.335869714490745,34.888238906,1
10770,35565.18430707173,73106.57250522183,0.0,4.923108410759662,7.230674767721013,0.0,1.030756635696135,179.68592992720244,1.0,20.199918132024877,53.29736007230724,1
18561,62261.81146753351,90759.86367964234,0.0,0.3194182852499452,12.152437708249288,0.0,0.6805817147500548,118.54569257734707,3.0417451442501644,15.555346281999562,34.776661776593954,1
13378,97482.72000592544,121104.3214360514,0.0,1.6496716766107906,3.4522982637244652,0.6496716766107906,0.0,87.00781626885268,1.7006566467784188,24.248358383053954,37.65052402596158,1
10032,54803.18452621715,68692.46246187338,0.5564164124892156,2.0,5.894914887424509,0.0,0.0,70.10385961291809,0.4435835875107844,18.11283282497843,28.734518170358623,1
14367,49052.13441821552,71251.50718295568,0.0,1.3678517382054103,5.574962167437872,1.8964447853837691,1.8964447853837691,157.9374913837541,2.0,35.55022699537277,34.888238906,1
41988,7903.385709477704,43531.69055503921,1.0,3.0,4.85059364635209,0.0,0.0,332.3666535244852,5.213437648068442,15.0,18.0004174872524,1
20376,64852.23332104679,115548.31259842486,0.9510823668263058,2.1467528995210827,7.635929231258025,0.0,1.9021647336526115,130.30607273235356,0.0,9.706494200957835,37.3207000014573,1
15612,48748.3749917409,72500.0,0.0,2.0,8.687499711891876,0.0,0.4375000960360411,98.10625498427054,1.5624999039639589,22.125002881081233,34.888238906,1
27856,62193.427355495114,39331.808823113795,0.0,4.0,10.0,3.0615817142276485,1.0615817142276485,119.75560576107864,7.0,23.0,47.90373298325209,1
23345,108991.97866680159,135712.52811054306,0.0,2.5791041149971776,9.053728804980244,1.1582082299943555,0.0,198.97100948264355,3.4208958850028224,36.629854735031046,33.3399701016113,1
23289,71734.8631732351,100081.50139561052,0.0,3.0,5.982152433108656,0.0,6.977284914865562,122.96656307336369,0.009735036486187898,21.006490024324126,34.53159965338674,1
22896,163962.021594122,216242.80390794697,0.9356205026150095,4.871241005230019,3.5321897486924954,0.12875899476998098,0.4506564816949332,174.11570039862198,1.1931384921549713,20.257517989539963,35.09816887958626,1
8379,141610.54155378448,157594.756161451,0.8029964791708684,1.6059929583417367,6.576028166633053,0.0,0.19700352082913164,104.3028276737244,3.408989437512605,23.16703872912045,34.888238906,1
16603,61879.58086135973,89609.0,0.0,1.0,21.270959832313483,0.0,0.0,177.72095586834203,1.0,21.0,34.633575310055555,1
26030,24252.483832237554,42919.199062092404,0.0,1.5173050956610155,8.206737260847461,0.7240423565084768,0.7586525478305077,193.7041279017241,0.7586525478305077,23.999076112915276,38.332256893833105,1
21345,87899.73464240514,175538.03929397077,0.0,0.0,12.229350287030623,1.5834325875841204,4.16686517516824,257.7665534002802,1.0,24.20828370620794,30.51858843847404,1
15884,83524.20482538352,89609.0,0.0,2.6526376870890886,0.6463149750547882,0.0,0.0,289.0563083972049,8.073700498904238,27.0,34.888238906,1
26047,25487.909987024403,43329.82375028586,0.0,2.0,6.534748104566647,0.18245172369935414,0.9087741381503229,178.50008252315746,1.091225861849677,16.72632241445097,39.01375655913056,1
2958,29270.91959157899,44647.95891317083,1.0,2.0,11.0,0.0,0.0,120.40382346887347,0.0,11.309553478819188,30.041833566651697,1
4033,29747.550562677854,46021.565966167334,0.9294777019847289,1.8589554039694578,10.435821615877831,0.0,0.0,141.69203146170523,0.0705222980152711,13.929477701984728,24.881487644637946,1
9496,123504.78473910801,149271.54310454626,0.3761961847770028,3.0,7.208193996642149,0.0,0.7523923695540056,131.60107542970815,4.742822891337983,22.980861043567955,34.888238906,1
3571,39691.077507246926,35200.92317218036,1.0,2.0,3.114364469841898,0.745091293773184,0.4967275291821225,155.69997706882884,1.0,14.496727529182122,34.888238906,1
9330,92324.06877842038,109021.88807099083,0.13398793548070964,1.7320241290385807,14.526132709712194,0.8660120645192904,2.7320241290385807,115.07084965689998,1.7320241290385807,21.19607238711574,34.888238906,1
10184,49637.71278493807,75303.45241276915,0.0,2.0,13.0774394586634,0.0,0.5387197293317003,157.54283535230573,1.0774394586634006,24.080795939975506,34.888238906,1
21131,97498.94037727946,122122.25899058288,0.0,0.34732667779226845,16.706139766362362,0.0,1.305346644415463,217.0944771013528,1.9580199666231946,26.62217969960875,36.011243108101326,1
19760,85317.19996418679,103705.97672029088,0.0,2.295979130972955,4.704020869027045,7.668093910621701,0.0,35.40742984736559,4.40804173805409,18.811801744243073,38.00145972898504,1
14770,49091.69114253284,70015.3595149914,0.0,1.3083124531207482,2.3833750937585036,2.0750626406377553,2.0750626406377553,161.08376856219414,1.3833750937585036,38.975814328290824,31.05634227475496,1
9900,23262.917119232356,38719.49125563698,0.0,2.6388883152948592,4.361111684705141,0.7870372282350468,0.0,147.5619499577631,0.4259255435299063,12.620367120004204,26.795048434473145,1
4511,38282.181879119074,53111.224295236534,1.0,1.8547879194127186,2.8547879194127184,0.0,2.282181879119078,148.29638637782543,0.0,11.556121476182671,34.888238906,1
19470,62310.26697050518,84498.10370383057,0.0,0.12748992017158112,0.7649395210294867,0.9362550399142094,0.0,88.54204510706582,0.9362550399142094,21.17131551888472,52.539822164699096,1
28356,108168.2350075531,135242.16866861001,0.0,2.05532815629574,4.88934368740852,0.0,0.0,216.86911392248717,3.88934368740852,42.33606212445112,35.97078581603441,1
10049,52243.47065044347,54610.49314919889,0.0,0.10891389768249216,1.3267416930474765,8.509887460428786,3.8366291534762618,129.9557097809734,3.891086102317508,28.673258306952523,34.958309551356,1
10566,50171.54692774706,63380.75512042156,0.0,2.380755120421565,9.37661264927443,0.0,0.76151024084313,144.97852231973934,6.0962243978921755,20.096224397892176,34.888238906,1
19494,139460.97462100154,172019.01747429997,0.0,2.0,0.013675164606454682,0.0,0.13675164606454682,102.01961828702693,6.136751646064547,17.136751646064546,33.051975918428056,1
9900,23647.39279133619,39156.919639657106,0.0,2.1515934203597067,4.848406579640294,0.9494688598800978,0.0,146.1919648279364,0.10106228023980446,9.859029382038338,25.124746082382014,1
7944,82340.65141421669,110670.64981753458,0.10763077858347148,1.784738442833057,6.0,2.3228923357504145,2.1076307785834714,204.26972222306836,2.3228923357504145,13.722092457335544,34.888238906,1
5711,8602.360617802562,36673.00146103228,0.2889725087971141,2.8669175263913425,7.711027491202886,0.0,1.0,193.72846991398325,3.0,16.403010316696108,34.888238906,1
9472,35882.62815935425,45683.67571498088,0.05485344728443475,1.0548534472844349,1.3713361821108698,0.0,0.1097068945688695,85.47564052043855,0.16456034185330415,9.383974130991042,25.965416362190155,1
43989,67035.60447604739,129823.53206192602,1.0,2.0,9.170929518403916,0.0,0.0,110.8668553542307,0.17092951840391568,12.170929518403916,42.178028573243886,1
15863,62447.3708804879,131565.1463891145,0.0,4.820174818104938,3.3786597278621464,0.05994172729835412,1.8801165454032918,130.75988096190088,1.0,17.239766909193417,38.36643899557407,1
20293,162651.3626374991,89609.0,0.0,2.8640830730943625,21.602076827359056,0.0,2.2718338538112754,352.61385344983466,0.27183385381127545,64.74782136234066,37.77436783160029,1
20086,161080.90919045967,204360.55788974892,0.028844631179913982,3.057689262359828,4.9567330532301295,2.913466106460258,6.798087581740602,204.9968443045511,4.884621475280344,24.85577684410043,34.888238906,1
10068,47348.541155606676,74211.99010964412,0.0,2.0,13.659341623919325,0.0,0.8296708119596624,166.4913480602998,2.6813167521613503,28.274732991354597,35.973936664502865,1
19177,68670.19516671803,178264.53705994162,0.6857962557202669,2.0573887671608007,12.523242401885256,0.0,0.3142037442797331,184.40670642307896,1.0,15.398852419916263,43.59942165356654,1
15040,73991.3361927914,90032.11012651557,0.0,2.9825677923368197,8.843110131031375,0.9825677923368195,3.052296622989542,137.0601975924913,0.017432207663180543,27.0871610383159,35.0976709388311,1
7639,61366.4230215737,77429.5829628006,0.0,2.0,1.6361135813293313,0.24259094578044582,0.0,216.54273227413054,1.4851818915608916,18.30186337953688,34.888238906,1
20462,93771.2602504756,129669.23913727241,0.11025362090919721,1.2205072418183944,9.661521725455183,1.889746379090803,4.669239137272409,220.36395029179306,2.0,18.992282588182775,34.888238906,1
16715,17904.776979006147,82767.94442926125,0.0,2.656819647933154,14.206787393403772,0.3431803520668463,2.7159017603342313,173.00062513556117,0.3431803520668463,15.088623168601616,34.888238906,1
4980,16635.573797314668,25189.575364275515,1.0,2.0,5.987295072387619,0.0,0.0,88.79189897639199,0.9872950723876192,3.076229565674285,34.888238906,1
9386,35802.91870113419,47216.652875586464,0.6167577669209708,2.0,2.233515533841942,0.0,0.0,259.9127321703288,1.0,4.149726699237087,33.492091131551504,1
